Local time,Open,High,Low,Close,Volume
09.08.2021 21:15:00.000 GMT+0100,0.73290,0.73298,0.73285,0.73293,153269.9999
09.08.2021 21:30:00.000 GMT+0100,0.73293,0.73296,0.73283,0.73289,201229.9993
09.08.2021 21:45:00.000 GMT+0100,0.73289,0.73294,0.73275,0.73280,264889.99730000005
09.08.2021 22:00:00.000 GMT+0100,0.73278,0.73297,0.73278,0.73290,20830
09.08.2021 22:15:00.000 GMT+0100,0.73297,0.73314,0.73290,0.73294,12490.000100000001
09.08.2021 22:30:00.000 GMT+0100,0.73294,0.73316,0.73294,0.73297,19559.999600000003
09.08.2021 22:45:00.000 GMT+0100,0.73296,0.73316,0.73284,0.73289,99050.0001
09.08.2021 23:00:00.000 GMT+0100,0.73290,0.73315,0.73286,0.73286,126950.00190000002
09.08.2021 23:15:00.000 GMT+0100,0.73285,0.73302,0.73276,0.73296,201880.0007
09.08.2021 23:30:00.000 GMT+0100,0.73294,0.73303,0.73290,0.73297,155640.00059999997
09.08.2021 23:45:00.000 GMT+0100,0.73298,0.73317,0.73295,0.73299,229539.9962
10.08.2021 00:00:00.000 GMT+0100,0.73301,0.73307,0.73283,0.73289,200360.0002
10.08.2021 00:15:00.000 GMT+0100,0.73288,0.73299,0.73288,0.73296,145360.0003
10.08.2021 00:30:00.000 GMT+0100,0.73299,0.73303,0.73281,0.73297,282909.9969
10.08.2021 00:45:00.000 GMT+0100,0.73298,0.73315,0.73290,0.73294,221470.00019999998
10.08.2021 01:00:00.000 GMT+0100,0.73294,0.73299,0.73254,0.73273,631999.9951999999
10.08.2021 01:15:00.000 GMT+0100,0.73271,0.73310,0.73262,0.73294,488979.9978
10.08.2021 01:30:00.000 GMT+0100,0.73295,0.73314,0.73268,0.73311,375860.0006
10.08.2021 01:45:00.000 GMT+0100,0.73311,0.73334,0.73309,0.73326,594050.0079
10.08.2021 02:00:00.000 GMT+0100,0.73326,0.73338,0.73291,0.73310,582019.9996
10.08.2021 02:15:00.000 GMT+0100,0.73308,0.73333,0.73261,0.73265,626630.0058
10.08.2021 02:30:00.000 GMT+0100,0.73263,0.73279,0.73212,0.73215,953249.9963
10.08.2021 02:45:00.000 GMT+0100,0.73215,0.73221,0.73158,0.73172,1066389.9973
10.08.2021 03:00:00.000 GMT+0100,0.73171,0.73208,0.73157,0.73198,634199.9946999999
10.08.2021 03:15:00.000 GMT+0100,0.73198,0.73212,0.73155,0.73200,659020.0014
10.08.2021 03:30:00.000 GMT+0100,0.73200,0.73229,0.73197,0.73225,718630.0031999999
10.08.2021 03:45:00.000 GMT+0100,0.73225,0.73254,0.73215,0.73247,459419.9991
10.08.2021 04:00:00.000 GMT+0100,0.73247,0.73258,0.73232,0.73236,333840.00130000006
10.08.2021 04:15:00.000 GMT+0100,0.73236,0.73266,0.73230,0.73266,357370.0037
10.08.2021 04:30:00.000 GMT+0100,0.73264,0.73266,0.73228,0.73238,304860.0004
10.08.2021 04:45:00.000 GMT+0100,0.73237,0.73242,0.73228,0.73230,185000.00050000002
10.08.2021 05:00:00.000 GMT+0100,0.73230,0.73238,0.73208,0.73237,247759.9973
10.08.2021 05:15:00.000 GMT+0100,0.73237,0.73246,0.73234,0.73242,185500
10.08.2021 05:30:00.000 GMT+0100,0.73242,0.73243,0.73195,0.73213,274349.9985
10.08.2021 05:45:00.000 GMT+0100,0.73213,0.73226,0.73204,0.73223,255089.99970000001
10.08.2021 06:00:00.000 GMT+0100,0.73223,0.73240,0.73219,0.73226,283640.0033
10.08.2021 06:15:00.000 GMT+0100,0.73227,0.73257,0.73222,0.73252,239420.001
10.08.2021 06:30:00.000 GMT+0100,0.73252,0.73310,0.73252,0.73306,496809.9937
10.08.2021 06:45:00.000 GMT+0100,0.73306,0.73322,0.73277,0.73290,633939.9967
10.08.2021 07:00:00.000 GMT+0100,0.73291,0.73300,0.73250,0.73262,651039.9895
10.08.2021 07:15:00.000 GMT+0100,0.73261,0.73322,0.73246,0.73321,776110.0061999998
10.08.2021 07:30:00.000 GMT+0100,0.73319,0.73352,0.73311,0.73333,827339.9926
10.08.2021 07:45:00.000 GMT+0100,0.73335,0.73363,0.73316,0.73345,921800.0030999999
10.08.2021 08:00:00.000 GMT+0100,0.73344,0.73414,0.73316,0.73381,1656829.9943000004
10.08.2021 08:15:00.000 GMT+0100,0.73381,0.73433,0.73356,0.73392,1144029.9833999998
10.08.2021 08:30:00.000 GMT+0100,0.73392,0.73402,0.73341,0.73345,1328470.0165
10.08.2021 08:45:00.000 GMT+0100,0.73345,0.73375,0.73325,0.73346,1160989.9827999999
10.08.2021 09:00:00.000 GMT+0100,0.73347,0.73358,0.73305,0.73330,900590.0057000001
10.08.2021 09:15:00.000 GMT+0100,0.73328,0.73378,0.73328,0.73360,727790.003
10.08.2021 09:30:00.000 GMT+0100,0.73356,0.73400,0.73326,0.73395,944640.0031999999
10.08.2021 09:45:00.000 GMT+0100,0.73394,0.73395,0.73344,0.73367,903230.0048000001
10.08.2021 10:00:00.000 GMT+0100,0.73365,0.73391,0.73325,0.73358,1106819.9997999999
10.08.2021 10:15:00.000 GMT+0100,0.73358,0.73362,0.73290,0.73304,750430.0003000001
10.08.2021 10:30:00.000 GMT+0100,0.73306,0.73316,0.73293,0.73295,485109.9968000001
10.08.2021 10:45:00.000 GMT+0100,0.73295,0.73321,0.73282,0.73313,570539.9998
10.08.2021 11:00:00.000 GMT+0100,0.73313,0.73325,0.73280,0.73280,900819.9996
10.08.2021 11:15:00.000 GMT+0100,0.73282,0.73326,0.73271,0.73321,665569.9957
10.08.2021 11:30:00.000 GMT+0100,0.73323,0.73391,0.73322,0.73366,685600.0024
10.08.2021 11:45:00.000 GMT+0100,0.73367,0.73408,0.73358,0.73400,601869.999
10.08.2021 12:00:00.000 GMT+0100,0.73400,0.73426,0.73380,0.73420,635150.0054000001
10.08.2021 12:15:00.000 GMT+0100,0.73420,0.73460,0.73408,0.73441,816010.0001
10.08.2021 12:30:00.000 GMT+0100,0.73439,0.73451,0.73410,0.73418,786709.9990000001
10.08.2021 12:45:00.000 GMT+0100,0.73418,0.73479,0.73412,0.73471,388210.0008
10.08.2021 13:00:00.000 GMT+0100,0.73471,0.73477,0.73397,0.73419,697940.0064000001
10.08.2021 13:15:00.000 GMT+0100,0.73420,0.73422,0.73348,0.73357,1045529.9911
10.08.2021 13:30:00.000 GMT+0100,0.73358,0.73429,0.73358,0.73362,1196640.0147
10.08.2021 13:45:00.000 GMT+0100,0.73360,0.73405,0.73349,0.73391,966439.9930000001
10.08.2021 14:00:00.000 GMT+0100,0.73392,0.73431,0.73354,0.73395,1115979.9956999999
10.08.2021 14:15:00.000 GMT+0100,0.73397,0.73410,0.73344,0.73347,1073899.9863
10.08.2021 14:30:00.000 GMT+0100,0.73346,0.73386,0.73340,0.73367,1745079.9940999998
10.08.2021 14:45:00.000 GMT+0100,0.73367,0.73396,0.73324,0.73380,1783109.9702
10.08.2021 15:00:00.000 GMT+0100,0.73380,0.73440,0.73364,0.73405,1596430.0043000001
10.08.2021 15:15:00.000 GMT+0100,0.73407,0.73556,0.73404,0.73500,1889830.0170999998
10.08.2021 15:30:00.000 GMT+0100,0.73500,0.73541,0.73471,0.73495,1660010.0176
10.08.2021 15:45:00.000 GMT+0100,0.73492,0.73510,0.73427,0.73465,1964360.0004
10.08.2021 16:00:00.000 GMT+0100,0.73461,0.73470,0.73399,0.73432,1300210.0239000001
10.08.2021 16:15:00.000 GMT+0100,0.73429,0.73469,0.73426,0.73442,581730.0029000001
10.08.2021 16:30:00.000 GMT+0100,0.73441,0.73457,0.73423,0.73455,637019.9949000002
10.08.2021 16:45:00.000 GMT+0100,0.73454,0.73473,0.73434,0.73451,544460.0046
10.08.2021 17:00:00.000 GMT+0100,0.73450,0.73453,0.73412,0.73443,463720.0003
10.08.2021 17:15:00.000 GMT+0100,0.73443,0.73494,0.73428,0.73467,441789.9989
10.08.2021 17:30:00.000 GMT+0100,0.73467,0.73474,0.73449,0.73459,343680.00320000004
10.08.2021 17:45:00.000 GMT+0100,0.73463,0.73475,0.73451,0.73457,321369.999
10.08.2021 18:00:00.000 GMT+0100,0.73457,0.73476,0.73441,0.73461,345999.9976
10.08.2021 18:15:00.000 GMT+0100,0.73462,0.73476,0.73454,0.73465,376199.9997
10.08.2021 18:30:00.000 GMT+0100,0.73466,0.73483,0.73458,0.73479,182389.99940000003
10.08.2021 18:45:00.000 GMT+0100,0.73479,0.73479,0.73461,0.73470,249850.00029999999
10.08.2021 19:00:00.000 GMT+0100,0.73471,0.73482,0.73455,0.73461,409029.9998
10.08.2021 19:15:00.000 GMT+0100,0.73462,0.73475,0.73457,0.73473,170039.99900000004
10.08.2021 19:30:00.000 GMT+0100,0.73476,0.73507,0.73475,0.73493,191310.00139999998
10.08.2021 19:45:00.000 GMT+0100,0.73494,0.73494,0.73480,0.73490,228460.00019999998
10.08.2021 20:00:00.000 GMT+0100,0.73493,0.73496,0.73474,0.73479,185999.99779999998
10.08.2021 20:15:00.000 GMT+0100,0.73478,0.73484,0.73470,0.73475,93849.99949999999
10.08.2021 20:30:00.000 GMT+0100,0.73477,0.73484,0.73468,0.73479,206980
10.08.2021 20:45:00.000 GMT+0100,0.73481,0.73493,0.73464,0.73488,391529.997
10.08.2021 21:00:00.000 GMT+0100,0.73487,0.73489,0.73458,0.73468,211229.9996
10.08.2021 21:15:00.000 GMT+0100,0.73469,0.73470,0.73457,0.73463,85390.0004
10.08.2021 21:30:00.000 GMT+0100,0.73465,0.73479,0.73464,0.73471,124289.9999
10.08.2021 21:45:00.000 GMT+0100,0.73472,0.73484,0.73464,0.73478,204480.0035
10.08.2021 22:00:00.000 GMT+0100,0.73474,0.73474,0.73452,0.73472,9269.999899999999
10.08.2021 22:15:00.000 GMT+0100,0.73472,0.73476,0.73472,0.73475,12399.999899999999
10.08.2021 22:30:00.000 GMT+0100,0.73472,0.73472,0.73464,0.73464,13079.999899999999
10.08.2021 22:45:00.000 GMT+0100,0.73463,0.73466,0.73463,0.73466,16280.000099999997
10.08.2021 23:00:00.000 GMT+0100,0.73465,0.73478,0.73463,0.73473,106810.001
10.08.2021 23:15:00.000 GMT+0100,0.73474,0.73489,0.73469,0.73483,123869.9995
10.08.2021 23:30:00.000 GMT+0100,0.73483,0.73484,0.73468,0.73473,91680
10.08.2021 23:45:00.000 GMT+0100,0.73476,0.73487,0.73474,0.73480,105650.0006
11.08.2021 00:00:00.000 GMT+0100,0.73480,0.73492,0.73473,0.73476,155609.9992
11.08.2021 00:15:00.000 GMT+0100,0.73477,0.73482,0.73472,0.73478,143239.99899999998
11.08.2021 00:30:00.000 GMT+0100,0.73476,0.73478,0.73458,0.73458,140420.0011
11.08.2021 00:45:00.000 GMT+0100,0.73457,0.73468,0.73432,0.73432,321690.003
11.08.2021 01:00:00.000 GMT+0100,0.73434,0.73442,0.73407,0.73425,531570.0035999999
11.08.2021 01:15:00.000 GMT+0100,0.73425,0.73438,0.73422,0.73433,180260.00149999998
11.08.2021 01:30:00.000 GMT+0100,0.73435,0.73438,0.73395,0.73416,255450.00179999997
11.08.2021 01:45:00.000 GMT+0100,0.73418,0.73430,0.73398,0.73402,375029.9968
11.08.2021 02:00:00.000 GMT+0100,0.73402,0.73402,0.73343,0.73353,541410.0007999999
11.08.2021 02:15:00.000 GMT+0100,0.73353,0.73394,0.73350,0.73394,404840.00299999997
11.08.2021 02:30:00.000 GMT+0100,0.73393,0.73424,0.73389,0.73414,637090.004
11.08.2021 02:45:00.000 GMT+0100,0.73413,0.73444,0.73397,0.73429,517260.002
11.08.2021 03:00:00.000 GMT+0100,0.73430,0.73442,0.73413,0.73440,446340.0001
11.08.2021 03:15:00.000 GMT+0100,0.73441,0.73454,0.73432,0.73436,310719.9988
11.08.2021 03:30:00.000 GMT+0100,0.73436,0.73452,0.73431,0.73444,368539.9981
11.08.2021 03:45:00.000 GMT+0100,0.73443,0.73465,0.73420,0.73459,317210.0021
11.08.2021 04:00:00.000 GMT+0100,0.73461,0.73472,0.73439,0.73446,465020.0033999999
11.08.2021 04:15:00.000 GMT+0100,0.73444,0.73448,0.73427,0.73428,271309.9985
11.08.2021 04:30:00.000 GMT+0100,0.73428,0.73442,0.73427,0.73442,217059.9995
11.08.2021 04:45:00.000 GMT+0100,0.73439,0.73439,0.73381,0.73395,364359.99789999996
11.08.2021 05:00:00.000 GMT+0100,0.73395,0.73408,0.73393,0.73402,159599.9975
11.08.2021 05:15:00.000 GMT+0100,0.73406,0.73413,0.73393,0.73393,247189.9972
11.08.2021 05:30:00.000 GMT+0100,0.73394,0.73396,0.73372,0.73386,244890.0007
11.08.2021 05:45:00.000 GMT+0100,0.73386,0.73393,0.73371,0.73388,230510.00170000002
11.08.2021 06:00:00.000 GMT+0100,0.73387,0.73402,0.73377,0.73399,322970.00320000004
11.08.2021 06:15:00.000 GMT+0100,0.73399,0.73420,0.73394,0.73419,309119.99610000005
11.08.2021 06:30:00.000 GMT+0100,0.73418,0.73434,0.73399,0.73399,388410.00330000004
11.08.2021 06:45:00.000 GMT+0100,0.73399,0.73404,0.73364,0.73375,311540.0028
11.08.2021 07:00:00.000 GMT+0100,0.73375,0.73394,0.73333,0.73344,857480.0014000001
11.08.2021 07:15:00.000 GMT+0100,0.73344,0.73385,0.73342,0.73346,978579.9942000001
11.08.2021 07:30:00.000 GMT+0100,0.73344,0.73344,0.73307,0.73321,691760.0022
11.08.2021 07:45:00.000 GMT+0100,0.73320,0.73352,0.73318,0.73334,851859.9997
11.08.2021 08:00:00.000 GMT+0100,0.73334,0.73359,0.73309,0.73309,952140.0032999997
11.08.2021 08:15:00.000 GMT+0100,0.73309,0.73318,0.73249,0.73289,838189.9958000001
11.08.2021 08:30:00.000 GMT+0100,0.73290,0.73299,0.73228,0.73255,991109.9929000002
11.08.2021 08:45:00.000 GMT+0100,0.73254,0.73293,0.73242,0.73290,768569.9977000001
11.08.2021 09:00:00.000 GMT+0100,0.73289,0.73327,0.73279,0.73326,766200.0045
11.08.2021 09:15:00.000 GMT+0100,0.73325,0.73325,0.73273,0.73293,642299.9992999999
11.08.2021 09:30:00.000 GMT+0100,0.73293,0.73305,0.73256,0.73256,770950.0007
11.08.2021 09:45:00.000 GMT+0100,0.73259,0.73283,0.73242,0.73262,646000.0094999999
11.08.2021 10:00:00.000 GMT+0100,0.73260,0.73277,0.73240,0.73268,797709.9972
11.08.2021 10:15:00.000 GMT+0100,0.73267,0.73272,0.73248,0.73260,626819.9977
11.08.2021 10:30:00.000 GMT+0100,0.73262,0.73296,0.73262,0.73284,331979.99859999993
11.08.2021 10:45:00.000 GMT+0100,0.73285,0.73290,0.73249,0.73279,406220.0003
11.08.2021 11:00:00.000 GMT+0100,0.73278,0.73304,0.73262,0.73278,822899.9959
11.08.2021 11:15:00.000 GMT+0100,0.73277,0.73310,0.73258,0.73285,662209.9981000001
11.08.2021 11:30:00.000 GMT+0100,0.73283,0.73318,0.73283,0.73309,446630.0009
11.08.2021 11:45:00.000 GMT+0100,0.73310,0.73339,0.73298,0.73329,331510.0013
11.08.2021 12:00:00.000 GMT+0100,0.73327,0.73331,0.73293,0.73331,447519.9994
11.08.2021 12:15:00.000 GMT+0100,0.73331,0.73356,0.73319,0.73334,347469.99919999996
11.08.2021 12:30:00.000 GMT+0100,0.73332,0.73375,0.73327,0.73362,428180.0002999999
11.08.2021 12:45:00.000 GMT+0100,0.73358,0.73381,0.73354,0.73380,386029.99789999996
11.08.2021 13:00:00.000 GMT+0100,0.73380,0.73430,0.73369,0.73429,874349.9948
11.08.2021 13:15:00.000 GMT+0100,0.73430,0.73430,0.73374,0.73374,1507609.9856000002
11.08.2021 13:30:00.000 GMT+0100,0.73380,0.73792,0.73370,0.73751,6362569.976899999
11.08.2021 13:45:00.000 GMT+0100,0.73753,0.73802,0.73673,0.73748,3733950.0120000006
11.08.2021 14:00:00.000 GMT+0100,0.73745,0.73763,0.73670,0.73747,3254029.9683000003
11.08.2021 14:15:00.000 GMT+0100,0.73747,0.73816,0.73730,0.73812,2413480.0185
11.08.2021 14:30:00.000 GMT+0100,0.73814,0.73863,0.73766,0.73793,2951659.9884
11.08.2021 14:45:00.000 GMT+0100,0.73793,0.73821,0.73731,0.73736,2208269.9736
11.08.2021 15:00:00.000 GMT+0100,0.73734,0.73741,0.73684,0.73689,1690540.0009
11.08.2021 15:15:00.000 GMT+0100,0.73692,0.73723,0.73673,0.73703,1434180.0157
11.08.2021 15:30:00.000 GMT+0100,0.73705,0.73735,0.73670,0.73729,1261699.9892999998
11.08.2021 15:45:00.000 GMT+0100,0.73728,0.73775,0.73715,0.73749,1326020.0119999999
11.08.2021 16:00:00.000 GMT+0100,0.73750,0.73762,0.73727,0.73760,855219.9994
11.08.2021 16:15:00.000 GMT+0100,0.73760,0.73760,0.73702,0.73742,828549.9895999999
11.08.2021 16:30:00.000 GMT+0100,0.73739,0.73747,0.73707,0.73716,563690.0053
11.08.2021 16:45:00.000 GMT+0100,0.73719,0.73732,0.73714,0.73727,757509.9958
11.08.2021 17:00:00.000 GMT+0100,0.73725,0.73746,0.73720,0.73741,471459.9993
11.08.2021 17:15:00.000 GMT+0100,0.73742,0.73766,0.73740,0.73765,208100.00029999999
11.08.2021 17:30:00.000 GMT+0100,0.73762,0.73787,0.73758,0.73782,507340.00709999993
11.08.2021 17:45:00.000 GMT+0100,0.73782,0.73821,0.73777,0.73816,363569.99780000007
11.08.2021 18:00:00.000 GMT+0100,0.73816,0.73888,0.73806,0.73826,1539010.0002000001
11.08.2021 18:15:00.000 GMT+0100,0.73825,0.73852,0.73800,0.73845,862350.0051000001
11.08.2021 18:30:00.000 GMT+0100,0.73845,0.73853,0.73784,0.73796,618260.0021
11.08.2021 18:45:00.000 GMT+0100,0.73798,0.73806,0.73785,0.73795,358379.9954
11.08.2021 19:00:00.000 GMT+0100,0.73792,0.73793,0.73764,0.73770,485989.99740000005
11.08.2021 19:15:00.000 GMT+0100,0.73771,0.73776,0.73745,0.73750,325790.0034
11.08.2021 19:30:00.000 GMT+0100,0.73752,0.73773,0.73746,0.73766,267589.9992
11.08.2021 19:45:00.000 GMT+0100,0.73764,0.73766,0.73706,0.73715,658140.0032
11.08.2021 20:00:00.000 GMT+0100,0.73713,0.73751,0.73711,0.73746,295819.99689999997
11.08.2021 20:15:00.000 GMT+0100,0.73746,0.73753,0.73732,0.73753,207649.9991
11.08.2021 20:30:00.000 GMT+0100,0.73753,0.73756,0.73735,0.73741,277689.99480000004
11.08.2021 20:45:00.000 GMT+0100,0.73740,0.73765,0.73738,0.73765,393329.99809999997
11.08.2021 21:00:00.000 GMT+0100,0.73765,0.73765,0.73739,0.73740,176700.00110000002
11.08.2021 21:15:00.000 GMT+0100,0.73741,0.73741,0.73721,0.73725,103540.00090000001
11.08.2021 21:30:00.000 GMT+0100,0.73726,0.73737,0.73722,0.73731,92619.99840000001
11.08.2021 21:45:00.000 GMT+0100,0.73730,0.73736,0.73713,0.73722,260100.0015
11.08.2021 22:00:00.000 GMT+0100,0.73702,0.73735,0.73696,0.73726,16099.9998
11.08.2021 22:15:00.000 GMT+0100,0.73726,0.73744,0.73717,0.73717,17219.999799999998
11.08.2021 22:30:00.000 GMT+0100,0.73717,0.73742,0.73717,0.73740,119680.0001
11.08.2021 22:45:00.000 GMT+0100,0.73740,0.73740,0.73718,0.73730,118369.9999
11.08.2021 23:00:00.000 GMT+0100,0.73732,0.73755,0.73730,0.73752,109409.9989
11.08.2021 23:15:00.000 GMT+0100,0.73751,0.73762,0.73751,0.73751,120029.99990000001
11.08.2021 23:30:00.000 GMT+0100,0.73752,0.73756,0.73725,0.73744,250459.99900000004
11.08.2021 23:45:00.000 GMT+0100,0.73744,0.73750,0.73741,0.73749,120380.00100000002
12.08.2021 00:00:00.000 GMT+0100,0.73746,0.73747,0.73735,0.73739,211010.0022
12.08.2021 00:15:00.000 GMT+0100,0.73738,0.73750,0.73736,0.73746,158449.9999
12.08.2021 00:30:00.000 GMT+0100,0.73747,0.73749,0.73726,0.73728,144649.99959999998
12.08.2021 00:45:00.000 GMT+0100,0.73729,0.73729,0.73700,0.73700,173379.9989
12.08.2021 01:00:00.000 GMT+0100,0.73700,0.73728,0.73696,0.73718,590169.9944000001
12.08.2021 01:15:00.000 GMT+0100,0.73719,0.73725,0.73687,0.73692,348999.9992
12.08.2021 01:30:00.000 GMT+0100,0.73691,0.73702,0.73676,0.73680,244700.0026
12.08.2021 01:45:00.000 GMT+0100,0.73682,0.73718,0.73663,0.73689,461320.0017
12.08.2021 02:00:00.000 GMT+0100,0.73687,0.73712,0.73668,0.73678,604230.0072999999
12.08.2021 02:15:00.000 GMT+0100,0.73677,0.73698,0.73666,0.73687,523030.0002
12.08.2021 02:30:00.000 GMT+0100,0.73688,0.73708,0.73658,0.73662,695370.0045
12.08.2021 02:45:00.000 GMT+0100,0.73666,0.73683,0.73644,0.73651,407189.99769999995
12.08.2021 03:00:00.000 GMT+0100,0.73649,0.73668,0.73622,0.73629,333630.00099999993
12.08.2021 03:15:00.000 GMT+0100,0.73627,0.73653,0.73620,0.73650,303210.0019
12.08.2021 03:30:00.000 GMT+0100,0.73650,0.73663,0.73641,0.73647,408809.99809999997
12.08.2021 03:45:00.000 GMT+0100,0.73647,0.73672,0.73646,0.73648,346290.00000000006
12.08.2021 04:00:00.000 GMT+0100,0.73648,0.73682,0.73646,0.73668,445559.99
12.08.2021 04:15:00.000 GMT+0100,0.73667,0.73667,0.73651,0.73660,170739.99889999998
12.08.2021 04:30:00.000 GMT+0100,0.73659,0.73683,0.73654,0.73670,276810.0015000001
12.08.2021 04:45:00.000 GMT+0100,0.73671,0.73703,0.73669,0.73699,250050.00219999996
12.08.2021 05:00:00.000 GMT+0100,0.73697,0.73700,0.73673,0.73696,295710.0024
12.08.2021 05:15:00.000 GMT+0100,0.73695,0.73699,0.73683,0.73692,166400.00040000002
12.08.2021 05:30:00.000 GMT+0100,0.73690,0.73692,0.73657,0.73658,251690.001
12.08.2021 05:45:00.000 GMT+0100,0.73659,0.73673,0.73634,0.73637,156000.00189999997
12.08.2021 06:00:00.000 GMT+0100,0.73638,0.73658,0.73635,0.73656,365270.0014
12.08.2021 06:15:00.000 GMT+0100,0.73654,0.73666,0.73642,0.73642,396779.9985
12.08.2021 06:30:00.000 GMT+0100,0.73643,0.73656,0.73622,0.73629,671259.9975
12.08.2021 06:45:00.000 GMT+0100,0.73627,0.73649,0.73621,0.73633,366369.99879999994
12.08.2021 07:00:00.000 GMT+0100,0.73632,0.73643,0.73609,0.73636,371429.9994
12.08.2021 07:15:00.000 GMT+0100,0.73638,0.73642,0.73606,0.73623,624419.9963000001
12.08.2021 07:30:00.000 GMT+0100,0.73623,0.73629,0.73547,0.73552,967899.9881
12.08.2021 07:45:00.000 GMT+0100,0.73553,0.73578,0.73551,0.73555,473409.9999999999
12.08.2021 08:00:00.000 GMT+0100,0.73555,0.73610,0.73540,0.73596,1339900.0063
12.08.2021 08:15:00.000 GMT+0100,0.73595,0.73629,0.73583,0.73612,992670.0075999998
12.08.2021 08:30:00.000 GMT+0100,0.73611,0.73667,0.73605,0.73644,782229.9929999999
12.08.2021 08:45:00.000 GMT+0100,0.73643,0.73687,0.73631,0.73678,750600.0022
12.08.2021 09:00:00.000 GMT+0100,0.73676,0.73679,0.73615,0.73618,734150.0111
12.08.2021 09:15:00.000 GMT+0100,0.73617,0.73641,0.73617,0.73633,418589.99450000003
12.08.2021 09:30:00.000 GMT+0100,0.73632,0.73686,0.73614,0.73682,629730.0073
12.08.2021 09:45:00.000 GMT+0100,0.73682,0.73693,0.73661,0.73667,578789.9952000001
12.08.2021 10:00:00.000 GMT+0100,0.73666,0.73669,0.73627,0.73633,671420.0001
12.08.2021 10:15:00.000 GMT+0100,0.73634,0.73654,0.73617,0.73638,362159.9988
12.08.2021 10:30:00.000 GMT+0100,0.73641,0.73650,0.73618,0.73618,337399.9949
12.08.2021 10:45:00.000 GMT+0100,0.73618,0.73619,0.73577,0.73603,460260.0041
12.08.2021 11:00:00.000 GMT+0100,0.73602,0.73607,0.73578,0.73603,452039.9942
12.08.2021 11:15:00.000 GMT+0100,0.73603,0.73604,0.73539,0.73560,582010.003
12.08.2021 11:30:00.000 GMT+0100,0.73559,0.73593,0.73557,0.73589,439850.00130000006
12.08.2021 11:45:00.000 GMT+0100,0.73588,0.73598,0.73562,0.73568,541729.9937
12.08.2021 12:00:00.000 GMT+0100,0.73565,0.73573,0.73528,0.73547,764930.0022
12.08.2021 12:15:00.000 GMT+0100,0.73549,0.73585,0.73548,0.73577,583929.9981999999
12.08.2021 12:30:00.000 GMT+0100,0.73577,0.73577,0.73541,0.73556,500200.00259999995
12.08.2021 12:45:00.000 GMT+0100,0.73557,0.73558,0.73527,0.73547,474929.99539999996
12.08.2021 13:00:00.000 GMT+0100,0.73547,0.73584,0.73516,0.73532,715069.9997000002
12.08.2021 13:15:00.000 GMT+0100,0.73532,0.73543,0.73496,0.73522,862269.9842999999
12.08.2021 13:30:00.000 GMT+0100,0.73522,0.73541,0.73457,0.73478,2725080.0095
12.08.2021 13:45:00.000 GMT+0100,0.73477,0.73534,0.73468,0.73529,1445349.9982999996
12.08.2021 14:00:00.000 GMT+0100,0.73527,0.73528,0.73438,0.73446,1787589.9887999997
12.08.2021 14:15:00.000 GMT+0100,0.73445,0.73462,0.73423,0.73439,1044510.0061000001
12.08.2021 14:30:00.000 GMT+0100,0.73439,0.73444,0.73359,0.73390,2072910.0073000002
12.08.2021 14:45:00.000 GMT+0100,0.73387,0.73419,0.73345,0.73412,1562270.0078999999
12.08.2021 15:00:00.000 GMT+0100,0.73413,0.73417,0.73383,0.73411,1279720.0049
12.08.2021 15:15:00.000 GMT+0100,0.73410,0.73412,0.73374,0.73385,827319.9996000001
12.08.2021 15:30:00.000 GMT+0100,0.73386,0.73395,0.73360,0.73363,766590.0021
12.08.2021 15:45:00.000 GMT+0100,0.73362,0.73424,0.73359,0.73414,914139.9957
12.08.2021 16:00:00.000 GMT+0100,0.73415,0.73417,0.73364,0.73369,1072990.0016
12.08.2021 16:15:00.000 GMT+0100,0.73368,0.73450,0.73364,0.73429,608289.9970999999
12.08.2021 16:30:00.000 GMT+0100,0.73430,0.73450,0.73419,0.73438,482599.99659999995
12.08.2021 16:45:00.000 GMT+0100,0.73438,0.73450,0.73426,0.73436,461970.004
12.08.2021 17:00:00.000 GMT+0100,0.73439,0.73486,0.73435,0.73480,611060.0014000001
12.08.2021 17:15:00.000 GMT+0100,0.73477,0.73479,0.73448,0.73450,552959.9953
12.08.2021 17:30:00.000 GMT+0100,0.73450,0.73457,0.73423,0.73423,293589.9992
12.08.2021 17:45:00.000 GMT+0100,0.73424,0.73446,0.73413,0.73415,395750.00200000004
12.08.2021 18:00:00.000 GMT+0100,0.73414,0.73423,0.73398,0.73414,581290.0046999999
12.08.2021 18:15:00.000 GMT+0100,0.73412,0.73414,0.73389,0.73405,467539.99899999995
12.08.2021 18:30:00.000 GMT+0100,0.73406,0.73426,0.73390,0.73409,307809.9995
12.08.2021 18:45:00.000 GMT+0100,0.73409,0.73433,0.73407,0.73413,338720.0051
12.08.2021 19:00:00.000 GMT+0100,0.73414,0.73416,0.73390,0.73396,240209.9973
12.08.2021 19:15:00.000 GMT+0100,0.73396,0.73396,0.73369,0.73370,190019.9986
12.08.2021 19:30:00.000 GMT+0100,0.73369,0.73374,0.73329,0.73340,308400.0033999999
12.08.2021 19:45:00.000 GMT+0100,0.73338,0.73340,0.73315,0.73319,336280.0026
12.08.2021 20:00:00.000 GMT+0100,0.73320,0.73360,0.73320,0.73360,217089.99779999998
12.08.2021 20:15:00.000 GMT+0100,0.73359,0.73381,0.73357,0.73365,163290.001
