Local time,Open,High,Low,Close,Volume
01.11.2021 16:15:00.000 GMT-0000,86.037,86.041,85.961,85.963,1948020.0119
01.11.2021 16:30:00.000 GMT-0000,85.964,86.002,85.962,85.985,1077880.0145
01.11.2021 16:45:00.000 GMT-0000,85.984,85.998,85.967,85.968,987089.9964999999
01.11.2021 17:00:00.000 GMT-0000,85.968,85.971,85.915,85.920,1030020.0062
01.11.2021 17:15:00.000 GMT-0000,85.920,85.925,85.833,85.862,854740.015
01.11.2021 17:30:00.000 GMT-0000,85.861,85.878,85.820,85.821,1172359.9911
01.11.2021 17:45:00.000 GMT-0000,85.820,85.828,85.784,85.791,1215939.9871
01.11.2021 18:00:00.000 GMT-0000,85.791,85.805,85.730,85.743,1102940.0063000002
01.11.2021 18:15:00.000 GMT-0000,85.742,85.743,85.690,85.721,1646219.9823
01.11.2021 18:30:00.000 GMT-0000,85.720,85.751,85.714,85.731,944050.0144
01.11.2021 18:45:00.000 GMT-0000,85.732,85.744,85.675,85.707,1056549.9974000002
01.11.2021 19:00:00.000 GMT-0000,85.706,85.731,85.692,85.731,769059.9975
01.11.2021 19:15:00.000 GMT-0000,85.730,85.741,85.691,85.693,1071160.0152
01.11.2021 19:30:00.000 GMT-0000,85.695,85.713,85.685,85.710,1037300.0012000002
01.11.2021 19:45:00.000 GMT-0000,85.710,85.740,85.703,85.739,744189.9948
01.11.2021 20:00:00.000 GMT-0000,85.738,85.748,85.699,85.716,581720.0049999999
01.11.2021 20:15:00.000 GMT-0000,85.716,85.730,85.697,85.727,342639.99950000003
01.11.2021 20:30:00.000 GMT-0000,85.727,85.766,85.719,85.757,381910.00059999997
01.11.2021 20:45:00.000 GMT-0000,85.757,85.757,85.697,85.697,516359.997
01.11.2021 21:00:00.000 GMT-0000,85.689,85.702,85.616,85.684,1129359.9893
01.11.2021 21:15:00.000 GMT-0000,85.681,85.743,85.675,85.741,254229.99950000003
01.11.2021 21:30:00.000 GMT-0000,85.742,85.764,85.659,85.705,831730.0044
01.11.2021 21:45:00.000 GMT-0000,85.705,85.743,85.689,85.742,651519.9965
01.11.2021 22:00:00.000 GMT-0000,85.738,85.751,85.722,85.735,145610.0019
01.11.2021 22:15:00.000 GMT-0000,85.738,85.815,85.734,85.805,334460.0024
01.11.2021 22:30:00.000 GMT-0000,85.805,85.817,85.775,85.806,491429.9991
01.11.2021 22:45:00.000 GMT-0000,85.806,85.825,85.772,85.780,508109.9996
01.11.2021 23:00:00.000 GMT-0000,85.778,85.811,85.754,85.794,469819.9992
01.11.2021 23:15:00.000 GMT-0000,85.797,85.838,85.797,85.822,528969.9974
01.11.2021 23:30:00.000 GMT-0000,85.824,85.837,85.806,85.837,536520.0042
01.11.2021 23:45:00.000 GMT-0000,85.837,85.845,85.797,85.799,415920.00090000004
02.11.2021 00:00:00.000 GMT-0000,85.800,85.829,85.744,85.751,1866639.9994
02.11.2021 00:15:00.000 GMT-0000,85.752,85.762,85.715,85.733,1114200.0066
02.11.2021 00:30:00.000 GMT-0000,85.736,85.797,85.736,85.788,1163650.0088999998
02.11.2021 00:45:00.000 GMT-0000,85.787,85.845,85.769,85.831,1515199.9985999998
02.11.2021 01:00:00.000 GMT-0000,85.831,85.909,85.818,85.856,1597369.9876000003
02.11.2021 01:15:00.000 GMT-0000,85.856,85.899,85.856,85.895,1331980.0033000002
02.11.2021 01:30:00.000 GMT-0000,85.894,85.909,85.814,85.835,1692209.9952999998
02.11.2021 01:45:00.000 GMT-0000,85.836,85.881,85.789,85.804,1154760.0018999998
02.11.2021 02:00:00.000 GMT-0000,85.806,85.807,85.740,85.773,1083800.0030999999
02.11.2021 02:15:00.000 GMT-0000,85.773,85.810,85.754,85.783,769210.0030000001
02.11.2021 02:30:00.000 GMT-0000,85.782,85.782,85.724,85.725,574640.0033
02.11.2021 02:45:00.000 GMT-0000,85.724,85.748,85.705,85.710,806840.0001000001
02.11.2021 03:00:00.000 GMT-0000,85.710,85.711,85.632,85.632,1204319.9997
02.11.2021 03:15:00.000 GMT-0000,85.630,85.700,85.599,85.661,1358910.0110999998
02.11.2021 03:30:00.000 GMT-0000,85.663,85.808,85.273,85.375,4381659.9884
02.11.2021 03:45:00.000 GMT-0000,85.374,85.516,85.349,85.512,1264170.0019999999
02.11.2021 04:00:00.000 GMT-0000,85.511,85.530,85.416,85.436,1138349.9965
02.11.2021 04:15:00.000 GMT-0000,85.437,85.447,85.407,85.410,712639.9955999999
02.11.2021 04:30:00.000 GMT-0000,85.410,85.416,85.093,85.125,3014829.9944
02.11.2021 04:45:00.000 GMT-0000,85.126,85.229,85.126,85.187,2000999.9999000002
02.11.2021 05:00:00.000 GMT-0000,85.187,85.326,85.158,85.225,3560390.0374000003
02.11.2021 05:15:00.000 GMT-0000,85.224,85.224,85.091,85.178,2608159.9806
02.11.2021 05:30:00.000 GMT-0000,85.178,85.234,85.151,85.179,2455770.0270999996
02.11.2021 05:45:00.000 GMT-0000,85.179,85.192,85.135,85.151,2235189.9872
02.11.2021 06:00:00.000 GMT-0000,85.153,85.157,84.906,84.957,2325379.9971000003
02.11.2021 06:15:00.000 GMT-0000,84.957,84.994,84.937,84.984,1928759.9945
02.11.2021 06:30:00.000 GMT-0000,84.984,84.995,84.882,84.970,2467399.9939
02.11.2021 06:45:00.000 GMT-0000,84.974,85.073,84.960,84.960,1756699.997
02.11.2021 07:00:00.000 GMT-0000,84.960,84.972,84.820,84.893,2244440.0024000006
02.11.2021 07:15:00.000 GMT-0000,84.893,84.967,84.844,84.876,2767729.9957000003
02.11.2021 07:30:00.000 GMT-0000,84.877,84.964,84.877,84.910,2166149.9788
02.11.2021 07:45:00.000 GMT-0000,84.910,84.977,84.886,84.939,2126489.9978
02.11.2021 08:00:00.000 GMT-0000,84.939,84.979,84.879,84.903,2837629.9592000004
02.11.2021 08:15:00.000 GMT-0000,84.903,84.905,84.808,84.861,2872850.0289999996
02.11.2021 08:30:00.000 GMT-0000,84.861,84.902,84.838,84.861,2276660.0036000004
02.11.2021 08:45:00.000 GMT-0000,84.861,84.881,84.707,84.708,2098440.0025
02.11.2021 09:00:00.000 GMT-0000,84.711,84.831,84.655,84.814,2278650.0091999997
02.11.2021 09:15:00.000 GMT-0000,84.815,84.865,84.783,84.807,2221609.9929
02.11.2021 09:30:00.000 GMT-0000,84.807,84.831,84.748,84.780,2222279.9875000003
02.11.2021 09:45:00.000 GMT-0000,84.780,84.829,84.774,84.777,1920020.0346999995
02.11.2021 10:00:00.000 GMT-0000,84.777,84.779,84.740,84.762,1572910.0076
02.11.2021 10:15:00.000 GMT-0000,84.762,84.793,84.730,84.753,1478019.9891000001
02.11.2021 10:30:00.000 GMT-0000,84.754,84.767,84.676,84.711,1857740.0130999999
02.11.2021 10:45:00.000 GMT-0000,84.711,84.772,84.700,84.758,1404620.0028000001
02.11.2021 11:00:00.000 GMT-0000,84.757,84.814,84.754,84.769,1643650.0091000004
02.11.2021 11:15:00.000 GMT-0000,84.768,84.788,84.728,84.770,2278770.0043
02.11.2021 11:30:00.000 GMT-0000,84.772,84.791,84.748,84.758,1820389.9879
02.11.2021 11:45:00.000 GMT-0000,84.757,84.885,84.749,84.878,1873289.9702999997
02.11.2021 12:00:00.000 GMT-0000,84.878,84.913,84.823,84.861,2268420.0055999993
02.11.2021 12:15:00.000 GMT-0000,84.861,84.888,84.852,84.871,1847080.0019
02.11.2021 12:30:00.000 GMT-0000,84.872,84.988,84.870,84.968,2933870.0330999997
02.11.2021 12:45:00.000 GMT-0000,84.968,84.969,84.901,84.943,2394120.0256
02.11.2021 13:00:00.000 GMT-0000,84.941,84.966,84.909,84.943,1980850.0137999998
02.11.2021 13:15:00.000 GMT-0000,84.943,84.944,84.823,84.849,2573200.0124
02.11.2021 13:30:00.000 GMT-0000,84.851,84.907,84.834,84.857,3050610.0004
02.11.2021 13:45:00.000 GMT-0000,84.855,84.884,84.779,84.804,2494980.0110000004
02.11.2021 14:00:00.000 GMT-0000,84.805,84.855,84.759,84.829,3240459.9915999994
02.11.2021 14:15:00.000 GMT-0000,84.827,84.848,84.720,84.733,2575509.9792
02.11.2021 14:30:00.000 GMT-0000,84.732,84.774,84.674,84.729,3832619.9798999997
02.11.2021 14:45:00.000 GMT-0000,84.730,84.775,84.718,84.766,2937930.0002999995
02.11.2021 15:00:00.000 GMT-0000,84.770,84.801,84.721,84.766,2538689.9871999994
02.11.2021 15:15:00.000 GMT-0000,84.764,84.788,84.715,84.758,2724129.9971
02.11.2021 15:30:00.000 GMT-0000,84.758,84.761,84.671,84.679,2743699.9969
02.11.2021 15:45:00.000 GMT-0000,84.680,84.709,84.503,84.534,3358190.0100000007
02.11.2021 16:00:00.000 GMT-0000,84.535,84.594,84.495,84.594,3157689.9719999996
02.11.2021 16:15:00.000 GMT-0000,84.593,84.647,84.575,84.609,2221560.0280999998
02.11.2021 16:30:00.000 GMT-0000,84.609,84.639,84.560,84.577,1708449.9893
02.11.2021 16:45:00.000 GMT-0000,84.577,84.593,84.517,84.528,1243999.9999999998
02.11.2021 17:00:00.000 GMT-0000,84.529,84.568,84.511,84.565,1250459.9915
02.11.2021 17:15:00.000 GMT-0000,84.563,84.592,84.542,84.567,1382470.0050000004
02.11.2021 17:30:00.000 GMT-0000,84.566,84.569,84.547,84.562,1164800.0031
02.11.2021 17:45:00.000 GMT-0000,84.562,84.571,84.517,84.567,789319.9941
02.11.2021 18:00:00.000 GMT-0000,84.567,84.586,84.559,84.571,780520.0005000001
02.11.2021 18:15:00.000 GMT-0000,84.572,84.617,84.572,84.612,690039.9933
02.11.2021 18:30:00.000 GMT-0000,84.612,84.634,84.608,84.628,612149.9955999999
02.11.2021 18:45:00.000 GMT-0000,84.628,84.674,84.614,84.618,1364629.984
02.11.2021 19:00:00.000 GMT-0000,84.619,84.687,84.619,84.670,555299.9992999999
02.11.2021 19:15:00.000 GMT-0000,84.671,84.683,84.641,84.649,443540.0029
02.11.2021 19:30:00.000 GMT-0000,84.646,84.652,84.630,84.652,721769.9979000001
02.11.2021 19:45:00.000 GMT-0000,84.653,84.692,84.635,84.692,633179.9985000001
02.11.2021 20:00:00.000 GMT-0000,84.693,84.693,84.656,84.662,466170.0068
02.11.2021 20:15:00.000 GMT-0000,84.662,84.702,84.661,84.684,267959.99999999994
02.11.2021 20:30:00.000 GMT-0000,84.684,84.684,84.649,84.655,417719.998
02.11.2021 20:45:00.000 GMT-0000,84.653,84.672,84.639,84.648,569930.0053999999
02.11.2021 21:00:00.000 GMT-0000,84.648,84.657,84.630,84.630,723940.0107
02.11.2021 21:15:00.000 GMT-0000,84.630,84.657,84.630,84.641,459230.00259999995
02.11.2021 21:30:00.000 GMT-0000,84.641,84.662,84.640,84.646,1888089.9812
02.11.2021 21:45:00.000 GMT-0000,84.642,84.693,84.630,84.665,406550.0021
02.11.2021 22:00:00.000 GMT-0000,84.661,84.707,84.646,84.701,1124919.9923
02.11.2021 22:15:00.000 GMT-0000,84.698,84.698,84.673,84.687,255609.9978
02.11.2021 22:30:00.000 GMT-0000,84.688,84.707,84.684,84.702,593330.0048999999
02.11.2021 22:45:00.000 GMT-0000,84.700,84.700,84.660,84.669,269649.9983
02.11.2021 23:00:00.000 GMT-0000,84.670,84.698,84.663,84.696,654970.0032
02.11.2021 23:15:00.000 GMT-0000,84.695,84.702,84.677,84.693,236649.99970000004
02.11.2021 23:30:00.000 GMT-0000,84.694,84.740,84.693,84.726,372780.0012
02.11.2021 23:45:00.000 GMT-0000,84.725,84.746,84.721,84.743,465739.99789999996
03.11.2021 00:00:00.000 GMT-0000,84.741,84.741,84.664,84.682,873690.0118999999
03.11.2021 00:15:00.000 GMT-0000,84.681,84.703,84.634,84.660,1053600.0135999997
03.11.2021 00:30:00.000 GMT-0000,84.661,84.682,84.613,84.663,1127990.0017000001
03.11.2021 00:45:00.000 GMT-0000,84.663,84.688,84.651,84.654,677429.9985000001
03.11.2021 01:00:00.000 GMT-0000,84.654,84.697,84.639,84.695,1217370.0066
03.11.2021 01:15:00.000 GMT-0000,84.693,84.720,84.670,84.685,973270.0079999999
03.11.2021 01:30:00.000 GMT-0000,84.687,84.759,84.676,84.714,1004239.9979
03.11.2021 01:45:00.000 GMT-0000,84.714,84.732,84.664,84.678,1026799.9916000001
03.11.2021 02:00:00.000 GMT-0000,84.678,84.679,84.616,84.625,997909.9864
03.11.2021 02:15:00.000 GMT-0000,84.627,84.627,84.599,84.611,645229.9957
03.11.2021 02:30:00.000 GMT-0000,84.612,84.631,84.594,84.599,832449.997
03.11.2021 02:45:00.000 GMT-0000,84.599,84.631,84.590,84.597,835650.0034
03.11.2021 03:00:00.000 GMT-0000,84.597,84.598,84.498,84.566,1222880.0051000002
03.11.2021 03:15:00.000 GMT-0000,84.566,84.585,84.530,84.585,1184920.0076
03.11.2021 03:30:00.000 GMT-0000,84.586,84.599,84.573,84.593,582560.0022999999
03.11.2021 03:45:00.000 GMT-0000,84.593,84.634,84.584,84.633,499269.9909999999
03.11.2021 04:00:00.000 GMT-0000,84.632,84.662,84.608,84.610,801430.0014
03.11.2021 04:15:00.000 GMT-0000,84.610,84.629,84.577,84.584,607660.0017
03.11.2021 04:30:00.000 GMT-0000,84.583,84.619,84.579,84.600,511100.0052000001
03.11.2021 04:45:00.000 GMT-0000,84.600,84.631,84.588,84.630,448589.9993
03.11.2021 05:00:00.000 GMT-0000,84.632,84.664,84.627,84.657,785470.004
03.11.2021 05:15:00.000 GMT-0000,84.658,84.702,84.646,84.692,723809.9994
03.11.2021 05:30:00.000 GMT-0000,84.690,84.692,84.647,84.679,1033010.0105999999
03.11.2021 05:45:00.000 GMT-0000,84.679,84.713,84.661,84.708,865250.0057
03.11.2021 06:00:00.000 GMT-0000,84.708,84.727,84.687,84.719,1118099.9909
03.11.2021 06:15:00.000 GMT-0000,84.719,84.760,84.714,84.738,934729.994
03.11.2021 06:30:00.000 GMT-0000,84.739,84.743,84.708,84.718,956109.9932
03.11.2021 06:45:00.000 GMT-0000,84.718,84.741,84.704,84.728,836740.0045999999
03.11.2021 07:00:00.000 GMT-0000,84.727,84.784,84.701,84.760,1692619.9953
03.11.2021 07:15:00.000 GMT-0000,84.764,84.832,84.760,84.799,1776659.9806
03.11.2021 07:30:00.000 GMT-0000,84.799,84.830,84.759,84.829,1602429.9928
03.11.2021 07:45:00.000 GMT-0000,84.830,84.838,84.809,84.822,1666990.0056000003
03.11.2021 08:00:00.000 GMT-0000,84.821,84.877,84.780,84.833,2594080.0094999997
03.11.2021 08:15:00.000 GMT-0000,84.833,84.845,84.807,84.811,1629579.9829000002
03.11.2021 08:30:00.000 GMT-0000,84.809,84.817,84.769,84.789,1713169.9831
03.11.2021 08:45:00.000 GMT-0000,84.788,84.791,84.705,84.729,1871679.9849999999
03.11.2021 09:00:00.000 GMT-0000,84.730,84.749,84.704,84.730,1514669.9826999998
03.11.2021 09:15:00.000 GMT-0000,84.730,84.731,84.684,84.686,1785049.9992000002
03.11.2021 09:30:00.000 GMT-0000,84.686,84.740,84.686,84.707,2687969.9362999997
03.11.2021 09:45:00.000 GMT-0000,84.708,84.737,84.705,84.721,1582940.01
03.11.2021 10:00:00.000 GMT-0000,84.718,84.736,84.669,84.710,1717460.0180000002
03.11.2021 10:15:00.000 GMT-0000,84.710,84.740,84.694,84.738,1348469.9972000003
03.11.2021 10:30:00.000 GMT-0000,84.737,84.766,84.718,84.742,1053149.9937999998
03.11.2021 10:45:00.000 GMT-0000,84.743,84.783,84.736,84.757,1068169.9982
03.11.2021 11:00:00.000 GMT-0000,84.758,84.767,84.714,84.724,676930.0003999999
03.11.2021 11:15:00.000 GMT-0000,84.723,84.728,84.699,84.717,1201650.0095
03.11.2021 11:30:00.000 GMT-0000,84.717,84.720,84.656,84.672,1403880.0125
03.11.2021 11:45:00.000 GMT-0000,84.672,84.694,84.640,84.657,1267549.9993
03.11.2021 12:00:00.000 GMT-0000,84.656,84.662,84.612,84.635,1793389.9995000002
03.11.2021 12:15:00.000 GMT-0000,84.627,84.680,84.607,84.618,3293499.9695000006
03.11.2021 12:30:00.000 GMT-0000,84.619,84.669,84.609,84.647,3377880.042999999
03.11.2021 12:45:00.000 GMT-0000,84.647,84.738,84.647,84.730,2593459.9916
03.11.2021 13:00:00.000 GMT-0000,84.730,84.730,84.644,84.688,2863600.0212999997
03.11.2021 13:15:00.000 GMT-0000,84.687,84.693,84.645,84.682,3238969.9707
03.11.2021 13:30:00.000 GMT-0000,84.683,84.690,84.636,84.667,4005729.9195
03.11.2021 13:45:00.000 GMT-0000,84.667,84.706,84.645,84.653,3175089.9965000004
03.11.2021 14:00:00.000 GMT-0000,84.653,84.694,84.603,84.650,5428560.043400002
03.11.2021 14:15:00.000 GMT-0000,84.649,84.767,84.643,84.752,3509490.0207
03.11.2021 14:30:00.000 GMT-0000,84.752,84.790,84.723,84.767,2887759.9487000005
03.11.2021 14:45:00.000 GMT-0000,84.767,84.805,84.717,84.768,2465650.0169
03.11.2021 15:00:00.000 GMT-0000,84.765,84.782,84.668,84.680,2364570.0303
03.11.2021 15:15:00.000 GMT-0000,84.682,84.699,84.602,84.657,1915009.9868
03.11.2021 15:30:00.000 GMT-0000,84.658,84.676,84.630,84.649,2167189.9870999996
03.11.2021 15:45:00.000 GMT-0000,84.650,84.775,84.648,84.746,3261000.0154
03.11.2021 16:00:00.000 GMT-0000,84.747,84.772,84.704,84.726,2140489.9673
03.11.2021 16:15:00.000 GMT-0000,84.725,84.749,84.695,84.715,1826330.0019
03.11.2021 16:30:00.000 GMT-0000,84.714,84.714,84.660,84.671,1255880.0088
03.11.2021 16:45:00.000 GMT-0000,84.673,84.679,84.610,84.610,991100.0003000001
03.11.2021 17:00:00.000 GMT-0000,84.610,84.615,84.561,84.587,1201300.0068
03.11.2021 17:15:00.000 GMT-0000,84.588,84.593,84.561,84.572,773689.995
03.11.2021 17:30:00.000 GMT-0000,84.572,84.611,84.563,84.601,767960.0067000001
03.11.2021 17:45:00.000 GMT-0000,84.599,84.609,84.558,84.558,1342889.9956999999
03.11.2021 18:00:00.000 GMT-0000,84.559,84.798,84.551,84.720,9394099.975600002
03.11.2021 18:15:00.000 GMT-0000,84.720,84.803,84.691,84.744,5954549.9878
03.11.2021 18:30:00.000 GMT-0000,84.745,84.799,84.653,84.791,7993290.0695
03.11.2021 18:45:00.000 GMT-0000,84.791,84.924,84.782,84.806,7783700.042599999
03.11.2021 19:00:00.000 GMT-0000,84.807,84.910,84.807,84.880,5629490.005600002
03.11.2021 19:15:00.000 GMT-0000,84.880,84.920,84.819,84.920,4014390.0146999997
03.11.2021 19:30:00.000 GMT-0000,84.920,84.963,84.909,84.938,3296839.9888
03.11.2021 19:45:00.000 GMT-0000,84.938,84.966,84.907,84.962,2414540.0239000004
03.11.2021 20:00:00.000 GMT-0000,84.961,84.982,84.896,84.975,882639.9977000001
03.11.2021 20:15:00.000 GMT-0000,84.974,84.975,84.918,84.962,672060.0053000001
03.11.2021 20:30:00.000 GMT-0000,84.963,84.963,84.920,84.921,677609.9963000001
03.11.2021 20:45:00.000 GMT-0000,84.921,84.933,84.867,84.890,1437390.0013
03.11.2021 21:00:00.000 GMT-0000,84.888,84.930,84.831,84.890,583229.9976
03.11.2021 21:15:00.000 GMT-0000,84.890,84.953,84.823,84.924,344390.00210000004
03.11.2021 21:30:00.000 GMT-0000,84.921,84.948,84.855,84.913,854289.9931999999
03.11.2021 21:45:00.000 GMT-0000,84.919,84.943,84.878,84.910,1317449.9892
03.11.2021 22:00:00.000 GMT-0000,84.907,85.010,84.899,85.010,339649.99679999996
03.11.2021 22:15:00.000 GMT-0000,85.011,85.047,84.969,85.041,521069.9967
03.11.2021 22:30:00.000 GMT-0000,85.040,85.040,84.992,84.998,531219.9984
03.11.2021 22:45:00.000 GMT-0000,84.998,85.022,84.977,84.982,499270.00450000004
03.11.2021 23:00:00.000 GMT-0000,84.981,85.070,84.977,85.058,1112949.997
03.11.2021 23:15:00.000 GMT-0000,85.058,85.123,85.053,85.103,865989.9998
03.11.2021 23:30:00.000 GMT-0000,85.103,85.107,85.069,85.093,968489.9922000002
03.11.2021 23:45:00.000 GMT-0000,85.094,85.204,85.094,85.196,1267339.9944000002
04.11.2021 00:00:00.000 GMT-0000,85.196,85.206,85.136,85.170,2060610.0044
04.11.2021 00:15:00.000 GMT-0000,85.167,85.194,85.100,85.111,1201129.9934
04.11.2021 00:30:00.000 GMT-0000,85.111,85.149,85.104,85.126,1275099.9984000002
04.11.2021 00:45:00.000 GMT-0000,85.125,85.142,85.099,85.125,1489930.0041
04.11.2021 01:00:00.000 GMT-0000,85.122,85.151,85.073,85.133,2016239.994
04.11.2021 01:15:00.000 GMT-0000,85.133,85.175,85.103,85.170,1476869.999
04.11.2021 01:30:00.000 GMT-0000,85.169,85.179,85.134,85.160,1394979.9841
04.11.2021 01:45:00.000 GMT-0000,85.159,85.177,85.123,85.139,2067139.9917999997
04.11.2021 02:00:00.000 GMT-0000,85.139,85.146,85.113,85.138,1469539.9971
04.11.2021 02:15:00.000 GMT-0000,85.137,85.165,85.137,85.164,853620.0029000001
04.11.2021 02:30:00.000 GMT-0000,85.164,85.191,85.128,85.185,1327080.0016
04.11.2021 02:45:00.000 GMT-0000,85.184,85.200,85.164,85.182,1116200.0008
04.11.2021 03:00:00.000 GMT-0000,85.182,85.182,85.143,85.143,1283630.0088000002
04.11.2021 03:15:00.000 GMT-0000,85.143,85.155,85.131,85.150,1040889.988
04.11.2021 03:30:00.000 GMT-0000,85.150,85.161,85.123,85.139,1115280.0084000002
04.11.2021 03:45:00.000 GMT-0000,85.137,85.141,85.110,85.116,761739.9996999999
04.11.2021 04:00:00.000 GMT-0000,85.115,85.135,85.113,85.122,683680.0022999999
04.11.2021 04:15:00.000 GMT-0000,85.122,85.142,85.115,85.127,531730.0015
04.11.2021 04:30:00.000 GMT-0000,85.127,85.137,85.098,85.121,758290.0096
04.11.2021 04:45:00.000 GMT-0000,85.121,85.131,85.026,85.031,1250630.0126
04.11.2021 05:00:00.000 GMT-0000,85.032,85.041,84.978,84.980,1347090.0076000001
04.11.2021 05:15:00.000 GMT-0000,84.980,84.983,84.932,84.941,1409469.9782999998
04.11.2021 05:30:00.000 GMT-0000,84.943,84.963,84.827,84.837,1414829.9942
04.11.2021 05:45:00.000 GMT-0000,84.837,84.925,84.834,84.886,1695120.0066000002
04.11.2021 06:00:00.000 GMT-0000,84.886,84.938,84.819,84.866,1542320.0034
04.11.2021 06:15:00.000 GMT-0000,84.865,84.891,84.849,84.887,2068649.9902000001
04.11.2021 06:30:00.000 GMT-0000,84.888,84.944,84.855,84.866,1660159.9847999997
04.11.2021 06:45:00.000 GMT-0000,84.866,84.895,84.859,84.868,910820.0035000001
04.11.2021 07:00:00.000 GMT-0000,84.866,84.955,84.836,84.955,1635839.9959999998
04.11.2021 07:15:00.000 GMT-0000,84.952,85.006,84.935,84.974,1511660.0114000002
04.11.2021 07:30:00.000 GMT-0000,84.974,85.035,84.962,85.030,1627559.986
04.11.2021 07:45:00.000 GMT-0000,85.029,85.038,84.957,84.957,1925760.0096000002
04.11.2021 08:00:00.000 GMT-0000,84.957,85.014,84.856,84.895,3265420.0134000005
04.11.2021 08:15:00.000 GMT-0000,84.895,84.895,84.744,84.759,3031289.9933999996
04.11.2021 08:30:00.000 GMT-0000,84.760,84.797,84.701,84.708,3915649.9938999997
04.11.2021 08:45:00.000 GMT-0000,84.704,84.741,84.638,84.713,3244140.0301
04.11.2021 09:00:00.000 GMT-0000,84.715,84.731,84.676,84.728,2466680.0079
04.11.2021 09:15:00.000 GMT-0000,84.727,84.730,84.665,84.669,2569540.0316
04.11.2021 09:30:00.000 GMT-0000,84.670,84.677,84.633,84.645,1897470.0165
04.11.2021 09:45:00.000 GMT-0000,84.647,84.679,84.635,84.650,1678639.9918999998
04.11.2021 10:00:00.000 GMT-0000,84.649,84.664,84.588,84.621,1988340.0115999999
04.11.2021 10:15:00.000 GMT-0000,84.621,84.647,84.587,84.592,1725650.0168
04.11.2021 10:30:00.000 GMT-0000,84.592,84.633,84.577,84.629,1437820.0186000005
04.11.2021 10:45:00.000 GMT-0000,84.629,84.629,84.574,84.590,1940999.9847
04.11.2021 11:00:00.000 GMT-0000,84.590,84.597,84.495,84.500,2029670.0022000005
04.11.2021 11:15:00.000 GMT-0000,84.500,84.569,84.485,84.552,1975680.0079
04.11.2021 11:30:00.000 GMT-0000,84.552,84.552,84.343,84.378,3091350.0365
04.11.2021 11:45:00.000 GMT-0000,84.377,84.431,84.370,84.419,1864599.9907
04.11.2021 12:00:00.000 GMT-0000,84.418,84.464,84.350,84.430,6797339.9963
04.11.2021 12:15:00.000 GMT-0000,84.430,84.519,84.411,84.474,4186010.0402
04.11.2021 12:30:00.000 GMT-0000,84.474,84.563,84.461,84.542,4397810.0281
04.11.2021 12:45:00.000 GMT-0000,84.542,84.548,84.428,84.430,3274859.9855
04.11.2021 13:00:00.000 GMT-0000,84.431,84.460,84.392,84.451,3081380.0201
04.11.2021 13:15:00.000 GMT-0000,84.451,84.495,84.382,84.402,2564549.9801999996
04.11.2021 13:30:00.000 GMT-0000,84.401,84.411,84.307,84.316,4559840.0877
04.11.2021 13:45:00.000 GMT-0000,84.316,84.343,84.240,84.290,3012980.0263
04.11.2021 14:00:00.000 GMT-0000,84.288,84.295,84.235,84.270,3622720.0012999997
04.11.2021 14:15:00.000 GMT-0000,84.271,84.276,84.103,84.172,4283329.9713
04.11.2021 14:30:00.000 GMT-0000,84.172,84.203,84.028,84.040,5302190.017700001
04.11.2021 14:45:00.000 GMT-0000,84.040,84.095,83.910,83.984,4354729.9804
04.11.2021 15:00:00.000 GMT-0000,83.984,84.011,83.895,84.008,4094699.981900001
04.11.2021 15:15:00.000 GMT-0000,84.008,84.053,83.907,83.953,3462619.9798999997
04.11.2021 15:30:00.000 GMT-0000,83.952,84.005,83.947,83.982,3926700.0122000007
04.11.2021 15:45:00.000 GMT-0000,83.981,84.137,83.972,84.116,4671489.944399999
04.11.2021 16:00:00.000 GMT-0000,84.116,84.216,84.108,84.187,3381399.9633
04.11.2021 16:15:00.000 GMT-0000,84.188,84.195,84.130,84.150,2543760.0248000002
04.11.2021 16:30:00.000 GMT-0000,84.152,84.153,84.102,84.120,1981850.0063
04.11.2021 16:45:00.000 GMT-0000,84.122,84.138,84.104,84.134,1956150.0092
04.11.2021 17:00:00.000 GMT-0000,84.134,84.139,84.097,84.115,1624259.9907
04.11.2021 17:15:00.000 GMT-0000,84.114,84.128,84.068,84.092,1422240.0017000001
04.11.2021 17:30:00.000 GMT-0000,84.092,84.108,84.063,84.108,1432549.9955
04.11.2021 17:45:00.000 GMT-0000,84.107,84.107,84.020,84.069,2023309.9977000002
04.11.2021 18:00:00.000 GMT-0000,84.071,84.098,84.051,84.075,1430940.0024
04.11.2021 18:15:00.000 GMT-0000,84.075,84.101,84.056,84.089,1155430.0078
04.11.2021 18:30:00.000 GMT-0000,84.088,84.154,84.066,84.148,1082909.9960999999
04.11.2021 18:45:00.000 GMT-0000,84.149,84.175,84.147,84.161,1540599.9947000002
04.11.2021 19:00:00.000 GMT-0000,84.160,84.204,84.152,84.192,1304849.9949000003
04.11.2021 19:15:00.000 GMT-0000,84.191,84.216,84.180,84.181,603999.9962
04.11.2021 19:30:00.000 GMT-0000,84.182,84.189,84.149,84.166,948940.0024
04.11.2021 19:45:00.000 GMT-0000,84.165,84.205,84.152,84.192,770730.0035000001
04.11.2021 20:00:00.000 GMT-0000,84.192,84.194,84.168,84.175,768250.0038000001
04.11.2021 20:15:00.000 GMT-0000,84.175,84.187,84.165,84.169,280249.99850000005
04.11.2021 20:30:00.000 GMT-0000,84.168,84.181,84.165,84.172,197949.9983
